,station,month,day,year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,date_string,date,aqi_PM10,aqi_PM2.5
5524,Dongsi,12,16,2014,5.0,142.0,9.0,18.0,400.0,60.0,-1.0,1030.0,-19.5,0.0,8.1,12-16-2014,2014-12-16,94.0,21.0
9810,Huairou,12,16,2014,8.0,31.0,2.0,6.0,400.0,74.0,-3.0,1020.0,-22.0,0.0,5.3,12-16-2014,2014-12-16,29.0,33.0
4204,Dingling,12,16,2014,17.0,40.0,9.0,11.0,500.0,63.0,-1.1,1027.0,-19.6,0.0,7.4,12-16-2014,2014-12-16,37.0,61.0
15453,Wanliu,12,16,2014,11.0,92.0,16.0,23.0,400.0,41.0,-0.5,1027.0,-18.1,0.0,6.5,12-16-2014,2014-12-16,69.0,46.0
12640,Shunyi,12,16,2014,23.0,46.0,18.0,53.0,800.0,56.0,-1.4,1020.0,-17.7,0.0,5.4,12-16-2014,2014-12-16,43.0,74.0
14078,Tiantan,12,16,2014,14.0,142.0,16.0,27.0,400.0,56.0,-1.0,1030.0,-19.9,0.0,8.1,12-16-2014,2014-12-16,94.0,55.0
2806,Changping,12,16,2014,15.0,74.0,21.0,35.0,600.0,53.0,-1.1,1027.0,-19.6,0.0,7.4,12-16-2014,2014-12-16,60.0,57.0
16902,Wanshouxigong,12,16,2014,12.0,90.0,14.0,22.0,400.0,65.0,0.0,1033.0,-19.9,0.0,7.3,12-16-2014,2014-12-16,68.0,50.0
1381,Aotizhongxin,12,16,2014,13.0,67.0,21.0,23.0,400.0,51.0,-1.0,1027.0,-18.1,0.0,6.5,12-16-2014,2014-12-16,57.0,53.0
11262,Nongzhanguan,12,17,2014,226.0,344.0,95.0,143.0,3900.0,60.0,4.0,1028.0,-14.4,0.0,4.8,12-17-2014,2014-12-17,195.0,276.0
5528,Dongsi,12,17,2014,171.0,314.0,72.0,112.0,4000.0,53.0,4.0,1028.0,-14.4,0.0,4.8,12-17-2014,2014-12-17,180.0,221.0
14081,Tiantan,12,17,2014,182.0,266.0,63.0,122.0,3900.0,49.0,4.0,1028.0,-14.4,0.0,4.8,12-17-2014,2014-12-17,156.0,232.0
6946,Guanyuan,12,17,2014,152.0,219.0,68.0,120.0,3500.0,57.0,4.8,1023.0,-11.8,0.0,4.1,12-17-2014,2014-12-17,133.0,202.0
4208,Dingling,12,17,2014,119.0,133.0,38.0,104.0,2300.0,51.0,3.3,1028.0,-15.2,0.0,5.0,12-17-2014,2014-12-17,90.0,184.0
8370,Gucheng,12,17,2014,139.0,244.0,70.0,113.0,3900.0,65.0,5.3,1023.0,-13.6,0.0,2.4,12-17-2014,2014-12-17,145.0,194.0
1384,Aotizhongxin,12,17,2014,74.0,160.0,36.0,65.0,1700.0,52.0,-0.4,1020.0,-16.7,0.0,4.1,12-17-2014,2014-12-17,103.0,161.0
12644,Shunyi,12,17,2014,133.0,212.0,54.0,100.0,2700.0,41.0,4.7,1013.0,-12.3,0.0,2.0,12-17-2014,2014-12-17,129.0,191.0
16906,Wanshouxigong,12,17,2014,198.0,277.0,67.0,127.0,3700.0,62.0,5.5,1030.0,-12.5,0.0,2.5,12-17-2014,2014-12-17,162.0,248.0
2810,Changping,12,17,2014,200.0,279.0,102.0,117.0,5400.0,38.0,3.3,1028.0,-15.2,0.0,5.0,12-17-2014,2014-12-17,163.0,250.0
9814,Huairou,12,17,2014,105.0,156.0,60.0,88.0,2400.0,75.0,2.0,1025.0,-15.5,0.0,5.4,12-17-2014,2014-12-17,101.0,177.0
15456,Wanliu,12,17,2014,139.0,231.0,72.0,105.0,3400.0,42.0,4.8,1023.0,-11.8,0.0,4.1,12-17-2014,2014-12-17,139.0,194.0
9818,Huairou,12,18,2014,165.0,222.0,115.0,101.0,4000.0,13.0,3.0,1021.0,-8.5,0.0,2.2,12-18-2014,2014-12-18,134.0,215.0
5532,Dongsi,12,18,2014,194.0,270.0,103.0,92.0,5000.0,18.0,2.0,1028.0,-6.6,0.0,2.9,12-18-2014,2014-12-18,158.0,244.0
11265,Nongzhanguan,12,18,2014,215.0,268.0,110.0,116.0,4700.0,15.0,2.0,1028.0,-6.6,0.0,2.9,12-18-2014,2014-12-18,157.0,265.0
4212,Dingling,12,18,2014,189.0,216.0,89.0,103.0,4000.0,18.0,2.3,1025.0,-9.4,0.0,2.2,12-18-2014,2014-12-18,131.0,239.0
12648,Shunyi,12,18,2014,163.0,234.0,73.0,107.0,4800.0,19.0,2.3,1024.2,-6.0,0.0,2.1,12-18-2014,2014-12-18,140.0,213.0
6949,Guanyuan,12,18,2014,192.0,237.0,110.0,112.0,5100.0,18.0,2.9,1029.0,-6.0,0.0,2.4,12-18-2014,2014-12-18,142.0,242.0
2814,Changping,12,18,2014,174.0,257.0,104.0,114.0,5600.0,16.0,2.3,1025.0,-9.4,0.0,2.2,12-18-2014,2014-12-18,152.0,224.0
8373,Gucheng,12,18,2014,186.0,281.0,106.0,118.0,5700.0,5.0,2.7,1025.0,-7.6,0.0,1.8,12-18-2014,2014-12-18,164.0,236.0
15459,Wanliu,12,18,2014,188.0,285.0,103.0,109.0,7100.0,5.0,2.9,1029.0,-6.0,0.0,2.4,12-18-2014,2014-12-18,166.0,238.0
14084,Tiantan,12,18,2014,194.0,256.0,119.0,102.0,5600.0,14.0,2.0,1028.0,-6.6,0.0,2.9,12-18-2014,2014-12-18,151.0,244.0
16910,Wanshouxigong,12,18,2014,217.0,268.0,109.0,115.0,5700.0,12.0,2.7,1030.0,-6.8,0.0,2.3,12-18-2014,2014-12-18,157.0,267.0
9822,Huairou,12,19,2014,159.0,220.0,28.0,88.0,4100.0,77.0,5.1,1019.0,-7.2,0.0,8.8,12-19-2014,2014-12-19,133.0,209.0
15463,Wanliu,12,19,2014,184.0,261.0,58.0,97.0,5400.0,48.0,5.2,1028.0,-8.1,0.0,6.1,12-19-2014,2014-12-19,154.0,234.0
11269,Nongzhanguan,12,19,2014,215.0,280.0,85.0,124.0,6200.0,72.0,4.0,1026.0,-9.4,0.0,6.1,12-19-2014,2014-12-19,163.0,265.0
16914,Wanshouxigong,12,19,2014,192.0,235.0,71.0,117.0,4600.0,71.0,5.0,1029.0,-8.9,0.0,6.3,12-19-2014,2014-12-19,141.0,242.0
4216,Dingling,12,19,2014,120.0,120.0,101.0,81.0,2200.0,71.0,4.7,1023.0,-14.4,0.0,6.7,12-19-2014,2014-12-19,83.0,184.0
14088,Tiantan,12,19,2014,174.0,215.0,29.0,102.0,4700.0,71.0,4.0,1026.0,-9.4,0.0,6.1,12-19-2014,2014-12-19,131.0,224.0
2818,Changping,12,19,2014,134.0,155.0,53.0,90.0,3800.0,69.0,4.7,1023.0,-14.4,0.0,6.7,12-19-2014,2014-12-19,101.0,192.0
6953,Guanyuan,12,19,2014,157.0,185.0,80.0,123.0,5000.0,66.0,5.2,1028.0,-8.1,0.0,6.1,12-19-2014,2014-12-19,116.0,207.0
12652,Shunyi,12,19,2014,172.0,223.0,58.0,93.0,5500.0,60.0,5.1,1033.0,-7.8,0.0,6.9,12-19-2014,2014-12-19,135.0,222.0
8377,Gucheng,12,19,2014,131.0,170.0,46.0,95.0,4600.0,63.0,5.2,1023.0,-8.3,0.0,3.8,12-19-2014,2014-12-19,108.0,190.0
5536,Dongsi,12,19,2014,145.0,218.0,77.0,101.0,5100.0,74.0,4.0,1026.0,-9.4,0.0,6.1,12-19-2014,2014-12-19,132.0,197.0
9826,Huairou,12,20,2014,47.0,75.0,34.0,49.0,1500.0,64.0,1.8,1019.4,-18.0,0.0,5.9,12-20-2014,2014-12-20,61.0,129.0
16918,Wanshouxigong,12,20,2014,11.0,24.0,14.0,43.0,600.0,61.0,2.6,1032.0,-18.8,0.0,6.8,12-20-2014,2014-12-20,22.0,46.0
5540,Dongsi,12,20,2014,7.0,33.0,20.0,45.0,800.0,58.0,1.0,1029.0,-17.3,0.0,5.5,12-20-2014,2014-12-20,31.0,29.0
14092,Tiantan,12,20,2014,14.0,128.0,16.0,47.0,700.0,59.0,1.0,1029.0,-17.3,0.0,5.5,12-20-2014,2014-12-20,87.0,55.0
8381,Gucheng,12,20,2014,17.0,28.0,21.0,34.0,700.0,55.0,2.8,1025.0,-18.8,0.0,4.7,12-20-2014,2014-12-20,26.0,61.0
2822,Changping,12,20,2014,27.0,44.0,32.0,57.0,1000.0,49.0,1.4,1026.0,-19.1,0.0,5.6,12-20-2014,2014-12-20,41.0,82.0
11273,Nongzhanguan,12,20,2014,15.0,42.0,26.0,57.0,800.0,62.0,1.0,1029.0,-17.3,0.0,5.5,12-20-2014,2014-12-20,39.0,57.0
6957,Guanyuan,12,20,2014,14.0,18.0,10.0,56.0,900.0,54.0,2.8,1029.0,-16.3,0.0,4.6,12-20-2014,2014-12-20,17.0,55.0
15467,Wanliu,12,20,2014,21.0,35.0,32.0,55.0,1200.0,36.0,2.8,1029.0,-16.3,0.0,4.6,12-20-2014,2014-12-20,32.0,70.0
12656,Shunyi,12,20,2014,27.0,40.0,20.0,49.0,900.0,47.0,1.8,1034.0,-19.7,0.0,6.3,12-20-2014,2014-12-20,37.0,82.0
4220,Dingling,12,20,2014,37.0,53.0,25.0,22.0,900.0,56.0,1.4,1026.0,-19.1,0.0,5.6,12-20-2014,2014-12-20,49.0,105.0
11277,Nongzhanguan,12,21,2014,59.0,111.0,40.0,80.0,1300.0,59.0,2.0,1029.0,-17.4,0.0,4.8,12-21-2014,2014-12-21,79.0,153.0
12660,Shunyi,12,21,2014,61.0,114.0,40.0,85.0,2200.0,50.0,1.8,1029.0,-14.6,0.0,6.5,12-21-2014,2014-12-21,80.0,154.0
9830,Huairou,12,21,2014,46.0,97.0,39.0,69.0,1300.0,63.0,2.2,1018.0,-15.6,0.0,6.0,12-21-2014,2014-12-21,72.0,127.0
16922,Wanshouxigong,12,21,2014,59.0,102.0,36.0,78.0,1600.0,56.0,2.7,1032.0,-18.1,0.0,6.2,12-21-2014,2014-12-21,74.0,153.0
15471,Wanliu,12,21,2014,42.0,95.0,28.0,76.0,1400.0,33.0,2.7,1027.0,-13.7,0.0,4.0,12-21-2014,2014-12-21,71.0,117.0
5544,Dongsi,12,21,2014,40.0,108.0,29.0,60.0,2000.0,53.0,2.0,1029.0,-17.4,0.0,4.8,12-21-2014,2014-12-21,77.0,112.0
14096,Tiantan,12,21,2014,65.0,109.0,29.0,69.0,1700.0,59.0,2.0,1029.0,-17.4,0.0,4.8,12-21-2014,2014-12-21,78.0,156.0
2826,Changping,12,21,2014,60.0,138.0,48.0,72.0,1700.0,48.0,1.7,1030.0,-16.1,0.0,6.0,12-21-2014,2014-12-21,92.0,153.0
4224,Dingling,12,21,2014,93.0,108.0,29.0,34.0,2000.0,59.0,1.7,1030.0,-16.1,0.0,6.0,12-21-2014,2014-12-21,77.0,170.0
8385,Gucheng,12,21,2014,48.0,120.0,44.0,74.0,1500.0,57.0,2.2,1026.0,-17.4,0.0,3.9,12-21-2014,2014-12-21,83.0,132.0
6961,Guanyuan,12,21,2014,47.0,76.0,37.0,80.0,1600.0,51.0,2.7,1027.0,-13.7,0.0,4.0,12-21-2014,2014-12-21,61.0,129.0
4228,Dingling,12,22,2014,77.0,83.0,28.0,42.0,1700.0,70.0,9.9,1030.0,-13.5,0.0,7.5,12-22-2014,2014-12-22,65.0,162.0
8389,Gucheng,12,22,2014,154.0,272.0,80.0,126.0,4000.0,55.0,9.2,1018.0,-10.7,0.0,3.3,12-22-2014,2014-12-22,159.0,204.0
12664,Shunyi,12,22,2014,115.0,165.0,45.0,136.0,3100.0,31.0,9.6,1026.0,-9.5,0.0,2.0,12-22-2014,2014-12-22,106.0,182.0
6965,Guanyuan,12,22,2014,137.0,184.0,89.0,124.0,4900.0,41.0,9.6,1023.0,-8.2,0.0,2.9,12-22-2014,2014-12-22,115.0,193.0
2830,Changping,12,22,2014,93.0,184.0,46.0,106.0,2700.0,67.0,9.2,1030.0,-13.5,0.0,7.5,12-22-2014,2014-12-22,115.0,170.0
11281,Nongzhanguan,12,22,2014,126.0,209.0,101.0,117.0,4700.0,31.0,8.0,1023.0,-11.7,0.0,2.0,12-22-2014,2014-12-22,128.0,187.0
9834,Huairou,12,22,2014,107.0,159.0,55.0,74.0,2900.0,41.0,7.3,1025.0,-12.7,0.0,2.8,12-22-2014,2014-12-22,103.0,178.0
5548,Dongsi,12,22,2014,104.0,193.0,84.0,99.0,5200.0,31.0,8.0,1023.0,-11.7,0.0,2.0,12-22-2014,2014-12-22,120.0,176.0
15475,Wanliu,12,22,2014,152.0,270.0,61.0,113.0,5400.0,23.0,9.6,1023.0,-8.2,0.0,2.9,12-22-2014,2014-12-22,158.0,202.0
14100,Tiantan,12,22,2014,148.0,229.0,70.0,140.0,6000.0,49.0,8.0,1023.0,-11.7,0.0,2.0,12-22-2014,2014-12-22,138.0,199.0
16926,Wanshouxigong,12,22,2014,184.0,258.0,114.0,157.0,5300.0,38.0,9.3,1027.0,-11.0,0.0,2.1,12-22-2014,2014-12-22,152.0,234.0
12668,Shunyi,12,23,2014,113.0,155.0,61.0,122.0,3200.0,40.0,9.1,1024.0,-11.3,0.0,2.2,12-23-2014,2014-12-23,101.0,181.0
15479,Wanliu,12,23,2014,143.0,249.0,80.0,118.0,7300.0,17.0,10.1,1026.0,-9.1,0.0,2.3,12-23-2014,2014-12-23,148.0,196.0
2834,Changping,12,23,2014,300.0,424.0,152.0,136.0,8800.0,40.0,9.4,1031.0,-11.9,0.0,4.8,12-23-2014,2014-12-23,300.0,350.0
8393,Gucheng,12,23,2014,158.0,314.0,82.0,143.0,6000.0,20.0,9.4,1018.0,-10.7,0.0,2.4,12-23-2014,2014-12-23,180.0,208.0
4232,Dingling,12,23,2014,235.0,235.0,150.0,57.0,1200.0,49.0,9.4,1031.0,-11.9,0.0,4.8,12-23-2014,2014-12-23,141.0,285.0
11285,Nongzhanguan,12,23,2014,218.0,298.0,106.0,145.0,6300.0,55.0,8.0,1022.0,-11.3,0.0,3.9,12-23-2014,2014-12-23,172.0,268.0
9838,Huairou,12,23,2014,76.0,108.0,36.0,82.0,1800.0,59.0,8.4,1024.0,-11.5,3.5,2.9,12-23-2014,2014-12-23,77.0,162.0
5552,Dongsi,12,23,2014,138.0,266.0,84.0,131.0,5400.0,38.0,8.0,1022.0,-11.3,0.0,3.9,12-23-2014,2014-12-23,156.0,194.0
16930,Wanshouxigong,12,23,2014,174.0,268.0,67.0,167.0,5700.0,30.0,10.1,1022.0,-9.8,0.0,2.1,12-23-2014,2014-12-23,157.0,224.0
14104,Tiantan,12,23,2014,159.0,247.0,49.0,154.0,4900.0,29.0,6.0,1022.0,-11.3,0.0,3.9,12-23-2014,2014-12-23,147.0,209.0
6969,Guanyuan,12,23,2014,140.0,191.0,99.0,154.0,5000.0,18.0,10.1,1026.0,-9.1,0.0,2.3,12-23-2014,2014-12-23,119.0,195.0
11289,Nongzhanguan,12,24,2014,18.0,51.0,34.0,76.0,700.0,79.0,4.0,1032.0,-13.3,0.0,5.2,12-24-2014,2014-12-24,47.0,63.0
16934,Wanshouxigong,12,24,2014,18.0,38.0,31.0,74.0,800.0,76.0,6.4,1034.0,-12.6,0.0,4.2,12-24-2014,2014-12-24,35.0,63.0
5556,Dongsi,12,24,2014,19.0,56.0,35.0,64.0,1000.0,71.0,4.0,1032.0,-13.3,0.0,5.2,12-24-2014,2014-12-24,51.0,66.0
12672,Shunyi,12,24,2014,55.0,73.0,38.0,66.0,1700.0,72.0,5.0,1022.0,-14.3,0.0,5.3,12-24-2014,2014-12-24,60.0,149.0
8397,Gucheng,12,24,2014,35.0,87.0,30.0,92.0,1700.0,70.0,6.5,1027.0,-12.8,0.0,3.1,12-24-2014,2014-12-24,67.0,99.0
4236,Dingling,12,24,2014,43.0,58.0,28.0,17.0,500.0,73.0,4.2,1028.0,-13.9,0.0,5.9,12-24-2014,2014-12-24,52.0,119.0
9842,Huairou,12,24,2014,49.0,62.0,22.0,52.0,1400.0,81.0,5.2,1023.0,-14.0,2.4,3.3,12-24-2014,2014-12-24,54.0,134.0
14108,Tiantan,12,24,2014,20.0,56.0,33.0,71.0,700.0,72.0,4.0,1032.0,-13.3,0.0,5.2,12-24-2014,2014-12-24,51.0,68.0
6973,Guanyuan,12,24,2014,22.0,42.0,29.0,79.0,900.0,59.0,6.0,1025.0,-9.5,0.0,4.4,12-24-2014,2014-12-24,39.0,72.0
2838,Changping,12,24,2014,24.0,64.0,39.0,59.0,900.0,55.0,4.2,1028.0,-13.9,0.0,5.9,12-24-2014,2014-12-24,55.0,76.0
15483,Wanliu,12,24,2014,21.0,46.0,37.0,78.0,1100.0,49.0,6.0,1025.0,-9.5,0.0,4.4,12-24-2014,2014-12-24,43.0,70.0
16938,Wanshouxigong,12,25,2014,119.0,133.0,48.0,110.0,2700.0,64.0,7.9,1036.0,-11.1,0.0,3.1,12-25-2014,2014-12-25,90.0,184.0
5560,Dongsi,12,25,2014,76.0,88.0,36.0,83.0,2100.0,75.0,6.0,1031.0,-12.0,0.0,3.2,12-25-2014,2014-12-25,67.0,162.0
11293,Nongzhanguan,12,25,2014,53.0,95.0,38.0,94.0,1200.0,82.0,6.0,1031.0,-12.0,0.0,3.7,12-25-2014,2014-12-25,71.0,144.0
14112,Tiantan,12,25,2014,59.0,81.0,39.0,86.0,1800.0,73.0,6.0,1031.0,-12.0,0.0,3.7,12-25-2014,2014-12-25,64.0,153.0
4240,Dingling,12,25,2014,57.0,57.0,43.0,35.0,1000.0,75.0,7.7,1032.0,-13.0,0.0,5.4,12-25-2014,2014-12-25,52.0,152.0
6977,Guanyuan,12,25,2014,96.0,121.0,63.0,112.0,2400.0,53.0,8.1,1029.4,-8.9,0.0,3.1,12-25-2014,2014-12-25,84.0,172.0
9846,Huairou,12,25,2014,89.0,123.0,30.0,73.0,2200.0,76.0,6.8,1024.0,-12.7,0.0,2.5,12-25-2014,2014-12-25,85.0,168.0
2842,Changping,12,25,2014,53.0,86.0,43.0,75.0,1300.0,61.0,7.7,1032.0,-13.0,0.0,5.4,12-25-2014,2014-12-25,66.0,144.0
8401,Gucheng,12,25,2014,88.0,209.0,45.0,111.0,4400.0,65.0,7.6,1028.0,-11.2,0.0,2.0,12-25-2014,2014-12-25,128.0,168.0
12676,Shunyi,12,25,2014,108.0,183.0,42.0,94.0,2900.0,75.0,6.5,1029.9,-9.5,0.0,3.0,12-25-2014,2014-12-25,115.0,178.0
15487,Wanliu,12,25,2014,86.0,152.0,49.0,109.0,3000.0,45.0,8.1,1027.8,-8.9,0.0,3.1,12-25-2014,2014-12-25,99.0,167.0
8405,Gucheng,12,26,2014,143.0,194.0,81.0,122.0,5400.0,8.0,2.5,1028.0,-9.1,0.0,2.3,12-26-2014,2014-12-26,120.0,196.0
5564,Dongsi,12,26,2014,263.0,317.0,96.0,131.0,4900.0,11.0,2.0,1031.0,-8.7,0.0,1.6,12-26-2014,2014-12-26,182.0,313.0
2846,Changping,12,26,2014,142.0,197.0,104.0,101.0,3700.0,23.0,2.3,1032.0,-10.4,0.0,1.9,12-26-2014,2014-12-26,122.0,196.0
15491,Wanliu,12,26,2014,171.0,286.0,111.0,123.0,4600.0,4.0,-0.4,1031.0,-7.8,0.0,1.9,12-26-2014,2014-12-26,166.0,221.0
6981,Guanyuan,12,26,2014,190.0,230.0,130.0,144.0,4900.0,8.0,2.8,1031.0,-7.8,0.0,1.9,12-26-2014,2014-12-26,138.0,240.0
9850,Huairou,12,26,2014,144.6,180.2,119.0,88.5,3300.0,27.0,2.4,1011.0,-10.6,0.0,2.7,12-26-2014,2014-12-26,113.0,197.0
14116,Tiantan,12,26,2014,218.0,277.0,103.0,158.0,4600.0,14.0,2.0,1031.0,-8.7,0.0,1.6,12-26-2014,2014-12-26,162.0,268.0
12680,Shunyi,12,26,2014,174.0,240.0,81.0,138.0,4900.0,18.0,2.1,1025.0,-8.2,0.0,1.9,12-26-2014,2014-12-26,143.0,224.0
16942,Wanshouxigong,12,26,2014,239.0,298.0,97.0,162.0,4700.0,9.0,0.7,1034.0,-8.9,0.0,1.5,12-26-2014,2014-12-26,172.0,289.0
4244,Dingling,12,26,2014,147.0,147.0,91.0,96.0,3100.0,26.0,2.3,1032.0,-10.4,0.0,1.9,12-26-2014,2014-12-26,97.0,198.0
11297,Nongzhanguan,12,26,2014,238.0,333.0,115.0,146.0,5500.0,5.0,2.0,1031.0,-8.7,0.0,1.6,12-26-2014,2014-12-26,190.0,288.0
11301,Nongzhanguan,12,27,2014,356.0,412.0,138.0,189.0,6500.0,13.0,4.0,1027.0,-8.0,0.0,3.3,12-27-2014,2014-12-27,283.0,405.0
9854,Huairou,12,27,2014,237.0,260.0,90.0,128.0,4700.0,25.0,5.0,1030.0,-9.2,0.0,2.3,12-27-2014,2014-12-27,153.0,287.0
15495,Wanliu,12,27,2014,341.0,441.0,101.0,175.0,6800.0,2.0,5.1,1035.0,-6.9,0.0,2.5,12-27-2014,2014-12-27,321.0,391.0
5568,Dongsi,12,27,2014,266.0,266.0,96.0,153.0,5000.0,14.0,4.0,1027.0,-9.0,0.0,1.5,12-27-2014,2014-12-27,156.0,316.0
2850,Changping,12,27,2014,288.0,350.0,99.0,155.0,7400.0,7.0,7.6,1030.0,-9.2,0.0,2.5,12-27-2014,2014-12-27,198.0,338.0
16946,Wanshouxigong,12,27,2014,373.0,444.0,110.0,191.0,5800.0,11.0,6.2,1030.0,-8.1,0.0,1.9,12-27-2014,2014-12-27,325.0,416.0
4248,Dingling,12,27,2014,254.0,254.0,90.0,134.0,4300.0,50.0,7.6,1030.0,-9.2,0.0,2.5,12-27-2014,2014-12-27,150.0,304.0
8409,Gucheng,12,27,2014,300.0,425.0,95.0,202.0,6200.0,20.0,6.1,1025.0,-8.1,0.0,1.6,12-27-2014,2014-12-27,301.0,350.0
12684,Shunyi,12,27,2014,327.0,438.0,77.0,204.0,7600.0,31.0,5.4,1022.0,-8.1,0.0,2.3,12-27-2014,2014-12-27,317.0,377.0
14120,Tiantan,12,27,2014,335.0,394.0,99.0,181.0,5200.0,14.0,4.0,1027.0,-8.0,0.0,3.3,12-27-2014,2014-12-27,257.0,385.0
6985,Guanyuan,12,27,2014,326.0,370.0,130.0,184.0,5600.0,7.0,5.1,1035.0,-6.9,0.0,2.5,12-27-2014,2014-12-27,223.0,376.0
6989,Guanyuan,12,28,2014,326.0,360.0,134.0,176.0,6900.0,60.0,9.3,1029.0,-6.2,0.0,3.7,12-28-2014,2014-12-28,208.0,376.0
2854,Changping,12,28,2014,178.0,255.0,81.0,121.0,5300.0,62.0,8.1,1026.0,-10.2,0.0,5.2,12-28-2014,2014-12-28,151.0,228.0
5572,Dongsi,12,28,2014,237.0,351.0,124.0,128.0,4300.0,76.0,7.0,1016.0,-9.1,0.0,6.4,12-28-2014,2014-12-28,199.0,287.0
16950,Wanshouxigong,12,28,2014,259.0,410.0,125.0,174.0,6600.0,70.0,9.2,1024.0,-7.3,0.0,4.0,12-28-2014,2014-12-28,280.0,309.0
4252,Dingling,12,28,2014,203.0,203.0,65.0,113.0,3200.0,75.0,8.1,1026.0,-10.2,0.0,5.2,12-28-2014,2014-12-28,125.0,253.0
8413,Gucheng,12,28,2014,273.0,368.0,67.0,158.0,7100.0,71.0,9.4,1018.0,-7.9,0.0,3.9,12-28-2014,2014-12-28,220.0,323.0
11305,Nongzhanguan,12,28,2014,389.0,496.0,128.0,202.0,9400.0,73.0,7.0,1021.0,-7.1,0.0,6.4,12-28-2014,2014-12-28,390.0,426.0
15499,Wanliu,12,28,2014,338.0,441.0,108.0,155.0,6700.0,45.0,9.3,1029.0,-6.2,0.0,3.7,12-28-2014,2014-12-28,321.0,388.0
14124,Tiantan,12,28,2014,347.0,403.0,76.0,158.0,7400.0,73.0,7.0,1021.0,-7.1,0.0,6.4,12-28-2014,2014-12-28,270.0,397.0
9858,Huairou,12,28,2014,177.0,177.0,43.0,100.0,3300.0,58.0,7.5,1032.0,-9.4,0.0,3.2,12-28-2014,2014-12-28,112.0,227.0
12688,Shunyi,12,28,2014,174.0,260.0,102.0,123.0,4500.0,63.0,8.6,1018.0,-8.1,0.0,4.8,12-28-2014,2014-12-28,153.0,224.0
8417,Gucheng,12,29,2014,133.0,250.0,51.0,120.0,5800.0,76.0,12.6,1009.0,-9.3,0.0,5.8,12-29-2014,2014-12-29,148.0,191.0
15503,Wanliu,12,29,2014,179.0,329.0,95.0,132.0,6900.0,44.0,12.5,1029.0,-7.6,0.0,4.5,12-29-2014,2014-12-29,188.0,229.0
9862,Huairou,12,29,2014,72.0,147.0,40.0,91.0,2300.0,64.0,11.2,1028.0,-10.5,0.0,4.2,12-29-2014,2014-12-29,97.0,160.0
5576,Dongsi,12,29,2014,273.0,400.0,148.0,127.0,5800.0,73.0,11.0,1013.0,-8.1,0.0,6.8,12-29-2014,2014-12-29,266.0,323.0
4256,Dingling,12,29,2014,95.0,137.0,44.0,49.0,1900.0,77.0,11.6,1023.0,-10.9,0.0,4.7,12-29-2014,2014-12-29,92.0,171.0
2858,Changping,12,29,2014,148.0,252.0,70.0,94.0,5800.0,56.0,11.6,1023.0,-10.9,0.0,6.9,12-29-2014,2014-12-29,149.0,199.0
14128,Tiantan,12,29,2014,328.0,403.0,81.0,138.0,6000.0,61.0,11.0,1013.0,-8.1,0.0,6.8,12-29-2014,2014-12-29,270.0,378.0
12692,Shunyi,12,29,2014,99.0,203.0,66.0,95.0,3400.0,59.0,11.5,1026.0,-10.5,0.0,5.5,12-29-2014,2014-12-29,125.0,173.0
6993,Guanyuan,12,29,2014,258.0,317.0,121.0,148.0,5700.0,57.0,12.5,1029.0,-7.6,0.0,4.5,12-29-2014,2014-12-29,182.0,308.0
16954,Wanshouxigong,12,29,2014,220.0,428.0,152.0,158.0,9600.0,62.0,11.6,1016.0,-8.5,0.0,7.0,12-29-2014,2014-12-29,305.0,270.0
11309,Nongzhanguan,12,29,2014,349.0,433.0,187.0,165.0,6400.0,75.0,11.0,1013.0,-8.1,0.0,6.8,12-29-2014,2014-12-29,311.0,399.0
11313,Nongzhanguan,12,30,2014,111.0,264.0,52.0,125.0,3500.0,71.0,5.0,1023.0,-8.1,0.0,7.1,12-30-2014,2014-12-30,155.0,180.0
15507,Wanliu,12,30,2014,38.0,179.0,45.0,93.0,2100.0,39.0,7.5,1031.0,-5.1,0.0,7.6,12-30-2014,2014-12-30,113.0,107.0
2862,Changping,12,30,2014,29.0,249.0,86.0,57.0,1100.0,61.0,6.2,1023.0,-6.0,0.0,6.9,12-30-2014,2014-12-30,148.0,87.0
4260,Dingling,12,30,2014,46.0,94.0,77.0,43.0,1100.0,76.0,6.2,1023.0,-6.0,0.0,6.9,12-30-2014,2014-12-30,70.0,127.0
5580,Dongsi,12,30,2014,106.0,265.0,42.0,118.0,4500.0,67.0,5.0,1023.0,-8.1,0.0,7.1,12-30-2014,2014-12-30,156.0,177.0
14132,Tiantan,12,30,2014,154.0,306.0,51.0,134.0,5100.0,74.0,5.0,1023.0,-8.1,0.0,7.1,12-30-2014,2014-12-30,176.0,204.0
8421,Gucheng,12,30,2014,67.0,237.0,39.0,97.0,2300.0,68.0,7.6,1018.0,-7.7,0.0,5.7,12-30-2014,2014-12-30,142.0,157.0
12696,Shunyi,12,30,2014,36.0,120.0,38.0,80.0,1700.0,63.0,7.4,1033.0,-8.3,0.0,5.6,12-30-2014,2014-12-30,83.0,102.0
9866,Huairou,12,30,2014,42.0,83.0,22.0,56.0,1700.0,73.0,7.2,1025.0,-6.9,0.0,4.9,12-30-2014,2014-12-30,65.0,117.0
16958,Wanshouxigong,12,30,2014,108.0,241.0,62.0,141.0,4700.0,66.0,7.8,1025.0,-9.3,0.0,4.9,12-30-2014,2014-12-30,144.0,178.0
